prediction,sample,delay
left_hand,21631,0.2561513999826275
left_hand,21695,0.1431489999522455
left_hand,21695,0.2999187999521382
left_hand,21759,0.19253040000330657
left_hand,21823,0.09846700000343844
left_hand,21823,0.24398289999226108
left_hand,21887,0.13178600004175678
left_hand,21887,0.28569210000569
left_hand,21951,0.1733626999775879
left_hand,22015,0.07970290002413094
left_hand,22015,0.2348792999982834
left_hand,22079,0.13956129999132827
left_hand,22079,0.2965595999849029
left_hand,22143,0.18055619997903705
left_hand,22207,0.05923900002380833
left_hand,22207,0.2334510000073351
left_hand,22271,0.10628880001604557
left_hand,22271,0.2738346999976784
left_hand,22335,0.16065269999671727
left_hand,22335,0.31955730001209304
left_hand,22399,0.17507389996899292
left_hand,22463,0.07482699997490272
left_hand,22463,0.25614269997458905
left_hand,22527,0.12837489997036755
left_hand,22527,0.2807688999455422
left_hand,22591,0.1888945999671705
left_hand,22655,0.06686730001820251
left_hand,22655,0.22786029998678714
left_hand,22719,0.1311545000062324
left_hand,22719,0.27042179997079074
left_hand,22783,0.16307829995639622
left_hand,22847,0.06892069999594241
left_hand,22847,0.212462899973616
left_hand,22911,0.1183098999899812
left_hand,22911,0.25296250003157184
left_hand,22975,0.15324959997087717
left_hand,22975,0.30079760000808164
left_hand,23039,0.18805559998145327
left_hand,23103,0.07534740003757179
left_hand,23103,0.23484990000724792
left_hand,23167,0.11543970002094284
left_hand,23167,0.27287330001126975
left_hand,23231,0.1671728999936022
left_hand,23295,0.06441529997391626
left_hand,23295,0.20319929998368025
left_hand,23359,0.09597590001067147
left_hand,23359,0.2483677000273019
left_hand,23423,0.14442399999825284
left_hand,23423,0.3106920999707654
left_hand,23487,0.16786340001272038
left_hand,23551,0.07482739997794852
left_hand,23551,0.21378849999746308
left_hand,23615,0.11824570002499968
left_hand,23615,0.26005939999595284
left_hand,23679,0.1666624000063166
left_hand,23743,0.059373099997173995
left_hand,23743,0.2003689000266604
left_hand,23807,0.1056317999609746
left_hand,23807,0.24257429997669533
left_hand,23871,0.13327759999083355
left_hand,23935,0.0381257000262849
left_hand,23935,0.18935210001654923
left_hand,23999,0.07878210005583242
left_hand,23999,0.2732427000300959
left_hand,24063,0.14292999997269362
left_hand,24063,0.2816381999873556
left_hand,24127,0.22159430000465363
left_hand,24191,0.06484829995315522
left_hand,24191,0.22242319997167215
left_hand,24255,0.09459340001922101
left_hand,24255,0.26627429999643937
left_hand,24319,0.14424210001016036
left_hand,24383,0.046638800005894154
left_hand,24383,0.21174110000720248
left_hand,24447,0.08214650000445545
left_hand,24447,0.23630029999185354
left_hand,24511,0.12833499995758757
left_hand,24511,0.2866255999542773
left_hand,24575,0.20207569998456165
left_hand,24639,0.06232060003094375
left_hand,24639,0.2204817000310868
left_hand,24703,0.12840960000175983
left_hand,24703,0.27944459998980165
left_hand,24767,0.1596325000282377
left_hand,24831,0.05375680001452565
left_hand,24831,0.25880060001509264
left_hand,24895,0.13334290002239868
left_hand,24895,0.2639993000193499
left_hand,24959,0.14109169994480908
left_hand,25023,0.04783850000239909
left_hand,25023,0.2056997999898158
left_hand,25087,0.07856950000859797
left_hand,25087,0.23857059999136254
left_hand,25151,0.1481785000069067
left_hand,25151,0.3006228000158444
left_hand,25215,0.17328320001251996
left_hand,25279,0.07764650002354756
left_hand,25279,0.21481999999377877
left_hand,25343,0.10487380000995472
left_hand,25343,0.274401200003922
left_hand,25407,0.1442218999727629
left_hand,25471,0.07959639996988699
left_hand,25471,0.21432079997612163
left_hand,25535,0.10948899999493733
left_hand,25535,0.2506771000334993
left_hand,25599,0.11705250001978129
left_hand,25599,0.2836708000395447
left_hand,25663,0.1848123999661766
left_hand,25727,0.05635560001246631
left_hand,25727,0.2138239999767393
left_hand,25791,0.10435530001996085
left_hand,25791,0.2544581000111066
left_hand,25855,0.1695299999555573
left_hand,25919,0.03732760000275448
left_hand,25919,0.19942989997798577
left_hand,25983,0.08834789996035397
left_hand,25983,0.2550150000024587
left_hand,26047,0.1288605000008829
left_hand,26047,0.3016949000302702
left_hand,26111,0.19285009999293834
left_hand,26175,0.08285200002137572
left_hand,26175,0.23973420000402257
left_hand,26239,0.1156238000257872
left_hand,26239,0.26858750003157184
left_hand,26303,0.16586230002576485
left_hand,26367,0.07123870000941679
left_hand,26367,0.23889590002363548
left_hand,26431,0.11117389996070415
left_hand,26431,0.25570039998274297
left_hand,26495,0.16128469997784123
left_hand,26495,0.3038605999900028
left_hand,26559,0.19381409999914467
left_hand,26623,0.09716200002003461
left_hand,26623,0.23951579997083172
left_hand,26687,0.16530799999600276
left_hand,26687,0.28412839997326955
left_hand,26751,0.17643789999419823
left_hand,26815,0.07923510001273826
left_hand,26815,0.22125050000613555
left_hand,26879,0.11249369999859482
left_hand,26879,0.2549798999680206
left_hand,26943,0.17086680000647902
left_hand,27007,0.06628420000197366
left_hand,27007,0.19129560003057122
left_hand,27071,0.09864270000252873
left_hand,27071,0.2540327000315301
left_hand,27135,0.16072590003022924
left_hand,27135,0.3048142999759875
left_hand,27199,0.18909820000408217
left_hand,27263,0.08011089998763055
left_hand,27263,0.22183220001170412
